sortie_id,cadet_id,instructor_id,aircraft_id,base_id,scheduled_start,scheduled_end,actual_start,actual_end,status,delay_minutes,cancel_reason,lesson_type
S05325,C004,I003,A013,Mysuru,2025-02-16 16:00:00,2025-02-16 17:30:00,2025-02-16 16:28:00,2025-02-16 17:58:00,completed,28,,Navigation
S05326,C074,I010,A017,Chennai,2025-06-15 12:00:00,2025-06-15 13:30:00,2025-06-15 12:11:00,2025-06-15 13:41:00,completed,11,,Navigation
S05327,C034,I021,A001,Hyderabad,2025-04-28 15:00:00,2025-04-28 16:30:00,2025-04-28 15:13:00,2025-04-28 16:43:00,completed,13,,Circuit
S05328,C021,I018,A012,Bangalore,2025-04-24 17:00:00,2025-04-24 18:30:00,,,cancelled,0,Weather,Circuit
S05329,C118,I002,A008,Mysuru,2025-05-25 15:00:00,2025-05-25 16:30:00,2025-05-25 15:37:00,2025-05-25 17:07:00,completed,37,,Circuit
S05330,C137,I002,A011,Mysuru,2025-01-08 10:00:00,2025-01-08 11:30:00,2025-01-08 10:11:00,2025-01-08 11:41:00,completed,11,,Circuit
S05331,C190,I002,A005,Chennai,2025-02-09 14:00:00,2025-02-09 15:30:00,2025-02-09 14:36:00,2025-02-09 16:06:00,completed,36,,Night Flying
S05332,C004,I008,A017,Mysuru,2025-02-24 16:00:00,2025-02-24 17:30:00,2025-02-24 16:26:00,2025-02-24 17:56:00,completed,26,,Circuit
S05333,C013,I022,A023,Pune,2025-01-26 16:00:00,2025-01-26 17:30:00,2025-01-26 16:27:00,2025-01-26 17:57:00,completed,27,,General Handling
S05334,C071,I024,A010,Mysuru,2025-06-18 18:00:00,2025-06-18 19:30:00,2025-06-18 18:37:00,2025-06-18 20:07:00,completed,37,,Navigation
S05335,C132,I016,A024,Bangalore,2025-06-13 09:00:00,2025-06-13 10:30:00,2025-06-13 09:15:00,2025-06-13 10:45:00,completed,15,,Night Flying
S05336,C072,I005,A005,Hyderabad,2025-05-21 07:00:00,2025-05-21 08:30:00,2025-05-21 07:15:00,2025-05-21 08:45:00,completed,15,,Circuit
S05337,C176,I004,A006,Chennai,2025-03-25 15:00:00,2025-03-25 16:30:00,2025-03-25 15:23:00,2025-03-25 16:53:00,completed,23,,Circuit
S05338,C003,I019,A006,Mysuru,2025-05-28 18:00:00,2025-05-28 19:30:00,2025-05-28 19:39:00,2025-05-28 21:09:00,delayed,99,,Circuit
S05339,C012,I015,A024,Mysuru,2025-03-23 13:00:00,2025-03-23 14:30:00,2025-03-23 13:19:00,2025-03-23 14:49:00,completed,19,,General Handling
S05340,C038,I006,A006,Hyderabad,2025-04-17 06:00:00,2025-04-17 07:30:00,2025-04-17 06:31:00,2025-04-17 08:01:00,completed,31,,Cross Country
S05341,C105,I007,A009,Bangalore,2025-05-07 08:00:00,2025-05-07 09:30:00,2025-05-07 08:50:00,2025-05-07 10:20:00,delayed,50,,Cross Country
S05342,C103,I015,A025,Pune,2025-03-16 08:00:00,2025-03-16 09:30:00,2025-03-16 08:32:00,2025-03-16 10:02:00,delayed,32,,Night Flying
S05343,C010,I004,A016,Chennai,2025-03-27 09:00:00,2025-03-27 10:30:00,2025-03-27 09:16:00,2025-03-27 10:46:00,completed,16,,Night Flying
S05344,C048,I030,A016,Pune,2025-05-08 14:00:00,2025-05-08 15:30:00,2025-05-08 14:07:00,2025-05-08 15:37:00,completed,7,,Circuit
S05345,C169,I022,A011,Chennai,2025-04-25 14:00:00,2025-04-25 15:30:00,2025-04-25 14:37:00,2025-04-25 16:07:00,completed,37,,Cross Country
S05346,C133,I025,A024,Bangalore,2025-01-01 07:00:00,2025-01-01 08:30:00,,,cancelled,0,ATC Restriction,Night Flying
S05347,C174,I005,A008,Bangalore,2025-02-14 12:00:00,2025-02-14 13:30:00,,,cancelled,0,Aircraft Defect,Navigation
S05348,C174,I017,A016,Bangalore,2025-02-11 05:00:00,2025-02-11 06:30:00,2025-02-11 05:21:00,2025-02-11 06:51:00,completed,21,,Circuit
S05349,C146,I009,A001,Bangalore,2025-06-20 14:00:00,2025-06-20 15:30:00,2025-06-20 14:29:00,2025-06-20 15:59:00,completed,29,,Night Flying
S05350,C001,I010,A013,Bangalore,2025-05-08 16:00:00,2025-05-08 17:30:00,2025-05-08 16:07:00,2025-05-08 17:37:00,completed,7,,Circuit
S05351,C179,I017,A015,Bangalore,2025-05-06 16:00:00,2025-05-06 17:30:00,2025-05-06 17:11:00,2025-05-06 18:41:00,delayed,71,,Circuit
S05352,C054,I006,A006,Chennai,2025-05-29 13:00:00,2025-05-29 14:30:00,2025-05-29 13:33:00,2025-05-29 15:03:00,completed,33,,Circuit
S05353,C180,I001,A001,Hyderabad,2025-02-03 07:00:00,2025-02-03 08:30:00,2025-02-03 07:01:00,2025-02-03 08:31:00,completed,1,,Navigation
S05354,C102,I016,A024,Pune,2025-02-04 17:00:00,2025-02-04 18:30:00,2025-02-04 17:23:00,2025-02-04 18:53:00,completed,23,,Cross Country
S05355,C171,I020,A022,Mysuru,2025-01-14 13:00:00,2025-01-14 14:30:00,2025-01-14 13:12:00,2025-01-14 14:42:00,completed,12,,Circuit
S05356,C154,I005,A005,Chennai,2025-01-10 05:00:00,2025-01-10 06:30:00,2025-01-10 05:16:00,2025-01-10 06:46:00,completed,16,,Night Flying
S05357,C019,I018,A025,Pune,2025-05-06 14:00:00,2025-05-06 15:30:00,2025-05-06 14:29:00,2025-05-06 15:59:00,completed,29,,Night Flying
S05358,C085,I028,A013,Hyderabad,2025-05-09 13:00:00,2025-05-09 14:30:00,2025-05-09 13:36:00,2025-05-09 15:06:00,completed,36,,Cross Country
S05359,C066,I029,A022,Bangalore,2025-03-31 15:00:00,2025-03-31 16:30:00,2025-03-31 15:13:00,2025-03-31 16:43:00,completed,13,,General Handling
S05360,C126,I018,A001,Bangalore,2025-06-20 13:00:00,2025-06-20 14:30:00,2025-06-20 13:22:00,2025-06-20 14:52:00,completed,22,,Circuit
S05361,C097,I026,A016,Pune,2025-03-02 15:00:00,2025-03-02 16:30:00,2025-03-02 16:38:00,2025-03-02 18:08:00,delayed,98,,Cross Country
S05362,C108,I023,A016,Hyderabad,2025-01-16 17:00:00,2025-01-16 18:30:00,2025-01-16 17:02:00,2025-01-16 18:32:00,completed,2,,Circuit
S05363,C090,I013,A015,Bangalore,2025-01-05 09:00:00,2025-01-05 10:30:00,,,cancelled,0,Weather,General Handling
S05364,C126,I025,A001,Bangalore,2025-03-02 11:00:00,2025-03-02 12:30:00,2025-03-02 12:52:00,2025-03-02 14:22:00,delayed,112,,Navigation
S05365,C082,I011,A024,Pune,2025-05-27 18:00:00,2025-05-27 19:30:00,,,cancelled,0,ATC Restriction,Night Flying
S05366,C200,I018,A025,Mysuru,2025-03-24 06:00:00,2025-03-24 07:30:00,2025-03-24 07:28:00,2025-03-24 08:58:00,delayed,88,,Navigation
S05367,C004,I026,A016,Mysuru,2025-03-30 18:00:00,2025-03-30 19:30:00,2025-03-30 18:10:00,2025-03-30 19:40:00,completed,10,,Circuit
S05368,C198,I005,A021,Hyderabad,2025-05-27 18:00:00,2025-05-27 19:30:00,2025-05-27 18:41:00,2025-05-27 20:11:00,delayed,41,,Navigation
S05369,C089,I019,A006,Bangalore,2025-02-08 15:00:00,2025-02-08 16:30:00,2025-02-08 16:43:00,2025-02-08 18:13:00,delayed,103,,Circuit
S05370,C193,I001,A001,Chennai,2025-05-31 16:00:00,2025-05-31 17:30:00,2025-05-31 16:22:00,2025-05-31 17:52:00,completed,22,,Navigation
S05371,C088,I011,A024,Bangalore,2025-01-24 09:00:00,2025-01-24 10:30:00,2025-01-24 09:12:00,2025-01-24 10:42:00,completed,12,,Cross Country
S05372,C077,I009,A010,Pune,2025-03-12 15:00:00,2025-03-12 16:30:00,,,cancelled,0,Aircraft Defect,Night Flying
S05373,C183,I026,A006,Bangalore,2025-02-19 05:00:00,2025-02-19 06:30:00,2025-02-19 05:39:00,2025-02-19 07:09:00,completed,39,,Circuit
S05374,C092,I009,A001,Hyderabad,2025-01-02 14:00:00,2025-01-02 15:30:00,2025-01-02 15:23:00,2025-01-02 16:53:00,delayed,83,,Cross Country
S05375,C200,I029,A009,Mysuru,2025-01-22 08:00:00,2025-01-22 09:30:00,2025-01-22 08:37:00,2025-01-22 10:07:00,completed,37,,Cross Country
S05376,C031,I012,A016,Chennai,2025-01-24 14:00:00,2025-01-24 15:30:00,2025-01-24 14:07:00,2025-01-24 15:37:00,completed,7,,Circuit
S05377,C119,I023,A006,Hyderabad,2025-04-12 05:00:00,2025-04-12 06:30:00,2025-04-12 05:40:00,2025-04-12 07:10:00,completed,40,,Circuit
S05378,C041,I006,A006,Mysuru,2025-02-08 06:00:00,2025-02-08 07:30:00,2025-02-08 06:13:00,2025-02-08 07:43:00,completed,13,,Circuit
S05379,C074,I030,A016,Chennai,2025-01-31 18:00:00,2025-01-31 19:30:00,2025-01-31 18:29:00,2025-01-31 19:59:00,completed,29,,Cross Country
S05380,C009,I017,A006,Bangalore,2025-04-30 17:00:00,2025-04-30 18:30:00,2025-04-30 17:08:00,2025-04-30 18:38:00,completed,8,,Navigation
S05381,C175,I029,A021,Hyderabad,2025-01-30 14:00:00,2025-01-30 15:30:00,2025-01-30 14:05:00,2025-01-30 15:35:00,completed,5,,Navigation
S05382,C125,I003,A025,Bangalore,2025-01-29 11:00:00,2025-01-29 12:30:00,2025-01-29 11:25:00,2025-01-29 12:55:00,completed,25,,Navigation
S05383,C166,I026,A016,Chennai,2025-02-03 07:00:00,2025-02-03 08:30:00,,,cancelled,0,Weather,Navigation
S05384,C077,I010,A012,Pune,2025-01-31 14:00:00,2025-01-31 15:30:00,2025-01-31 14:02:00,2025-01-31 15:32:00,completed,2,,Cross Country
S05385,C149,I029,A014,Chennai,2025-02-04 16:00:00,2025-02-04 17:30:00,2025-02-04 16:21:00,2025-02-04 17:51:00,completed,21,,Night Flying
S05386,C106,I030,A015,Chennai,2025-04-23 08:00:00,2025-04-23 09:30:00,2025-04-23 08:12:00,2025-04-23 09:42:00,completed,12,,Night Flying
S05387,C032,I025,A013,Mysuru,2025-02-24 05:00:00,2025-02-24 06:30:00,2025-02-24 05:18:00,2025-02-24 06:48:00,completed,18,,Night Flying
S05388,C082,I008,A013,Pune,2025-02-19 11:00:00,2025-02-19 12:30:00,2025-02-19 11:24:00,2025-02-19 12:54:00,completed,24,,General Handling
S05389,C034,I018,A001,Hyderabad,2025-02-23 13:00:00,2025-02-23 14:30:00,2025-02-23 13:00:00,2025-02-23 14:30:00,completed,0,,Circuit
S05390,C057,I021,A025,Mysuru,2025-04-27 15:00:00,2025-04-27 16:30:00,2025-04-27 16:55:00,2025-04-27 18:25:00,delayed,115,,General Handling
S05391,C071,I008,A024,Mysuru,2025-05-14 06:00:00,2025-05-14 07:30:00,2025-05-14 06:09:00,2025-05-14 07:39:00,completed,9,,General Handling
S05392,C200,I011,A012,Mysuru,2025-02-15 06:00:00,2025-02-15 07:30:00,2025-02-15 06:41:00,2025-02-15 08:11:00,delayed,41,,General Handling
S05393,C055,I025,A001,Chennai,2025-01-06 17:00:00,2025-01-06 18:30:00,2025-01-06 17:35:00,2025-01-06 19:05:00,completed,35,,Cross Country
S05394,C164,I013,A016,Mysuru,2025-06-10 13:00:00,2025-06-10 14:30:00,2025-06-10 13:08:00,2025-06-10 14:38:00,completed,8,,General Handling
S05395,C017,I017,A016,Hyderabad,2025-01-03 14:00:00,2025-01-03 15:30:00,2025-01-03 15:55:00,2025-01-03 17:25:00,delayed,115,,General Handling
S05396,C138,I013,A006,Mysuru,2025-02-04 07:00:00,2025-02-04 08:30:00,2025-02-04 08:46:00,2025-02-04 10:16:00,delayed,106,,General Handling
S05397,C104,I011,A013,Pune,2025-04-07 07:00:00,2025-04-07 08:30:00,,,cancelled,0,Weather,Navigation
S05398,C155,I001,A024,Bangalore,2025-06-01 08:00:00,2025-06-01 09:30:00,2025-06-01 08:23:00,2025-06-01 09:53:00,completed,23,,General Handling
S05399,C084,I008,A010,Chennai,2025-04-08 18:00:00,2025-04-08 19:30:00,,,cancelled,0,Weather,Navigation
S05400,C163,I003,A001,Hyderabad,2025-06-17 05:00:00,2025-06-17 06:30:00,2025-06-17 05:13:00,2025-06-17 06:43:00,completed,13,,Night Flying
S05401,C132,I008,A025,Bangalore,2025-06-02 10:00:00,2025-06-02 11:30:00,2025-06-02 10:08:00,2025-06-02 11:38:00,completed,8,,Night Flying
S05402,C083,I026,A015,Bangalore,2025-05-08 18:00:00,2025-05-08 19:30:00,2025-05-08 18:01:00,2025-05-08 19:31:00,completed,1,,Navigation
S05403,C121,I027,A016,Bangalore,2025-02-28 12:00:00,2025-02-28 13:30:00,2025-02-28 12:07:00,2025-02-28 13:37:00,completed,7,,Circuit
S05404,C065,I028,A010,Pune,2025-03-12 08:00:00,2025-03-12 09:30:00,2025-03-12 08:27:00,2025-03-12 09:57:00,completed,27,,General Handling
S05405,C197,I011,A010,Pune,2025-05-21 10:00:00,2025-05-21 11:30:00,,,cancelled,0,Aircraft Defect,Night Flying
S05406,C183,I019,A015,Bangalore,2025-04-04 11:00:00,2025-04-04 12:30:00,2025-04-04 12:09:00,2025-04-04 13:39:00,delayed,69,,Circuit
S05407,C159,I017,A006,Pune,2025-02-24 18:00:00,2025-02-24 19:30:00,2025-02-24 18:01:00,2025-02-24 19:31:00,completed,1,,General Handling
S05408,C080,I002,A007,Chennai,2025-01-20 16:00:00,2025-01-20 17:30:00,2025-01-20 16:09:00,2025-01-20 17:39:00,completed,9,,Navigation
S05409,C012,I022,A018,Mysuru,2025-02-06 12:00:00,2025-02-06 13:30:00,2025-02-06 12:03:00,2025-02-06 13:33:00,completed,3,,Cross Country
S05410,C015,I014,A007,Pune,2025-02-01 10:00:00,2025-02-01 11:30:00,2025-02-01 11:48:00,2025-02-01 13:18:00,delayed,108,,Circuit
S05411,C003,I028,A012,Mysuru,2025-05-03 08:00:00,2025-05-03 09:30:00,2025-05-03 08:35:00,2025-05-03 10:05:00,completed,35,,Cross Country
S05412,C058,I007,A004,Hyderabad,2025-03-13 05:00:00,2025-03-13 06:30:00,2025-03-13 05:10:00,2025-03-13 06:40:00,completed,10,,Night Flying
S05413,C120,I017,A016,Hyderabad,2025-06-08 05:00:00,2025-06-08 06:30:00,,,cancelled,0,ATC Restriction,Cross Country
S05414,C157,I029,A003,Pune,2025-01-22 11:00:00,2025-01-22 12:30:00,,,cancelled,0,Weather,Cross Country
S05415,C137,I011,A017,Mysuru,2025-06-01 05:00:00,2025-06-01 06:30:00,2025-06-01 06:22:00,2025-06-01 07:52:00,delayed,82,,Circuit
S05416,C181,I030,A006,Bangalore,2025-02-03 07:00:00,2025-02-03 08:30:00,2025-02-03 07:18:00,2025-02-03 08:48:00,completed,18,,Night Flying
S05417,C028,I012,A016,Bangalore,2025-06-16 06:00:00,2025-06-16 07:30:00,2025-06-16 06:21:00,2025-06-16 07:51:00,completed,21,,General Handling
S05418,C108,I001,A013,Hyderabad,2025-03-08 18:00:00,2025-03-08 19:30:00,2025-03-08 18:50:00,2025-03-08 20:20:00,delayed,50,,Navigation
S05419,C103,I025,A017,Pune,2025-02-26 16:00:00,2025-02-26 17:30:00,,,cancelled,0,Weather,General Handling
S05420,C019,I018,A017,Pune,2025-01-09 08:00:00,2025-01-09 09:30:00,2025-01-09 08:03:00,2025-01-09 09:33:00,completed,3,,Navigation
S05421,C035,I004,A006,Mysuru,2025-01-05 14:00:00,2025-01-05 15:30:00,2025-01-05 14:23:00,2025-01-05 15:53:00,completed,23,,Cross Country
S05422,C127,I009,A017,Bangalore,2025-05-08 14:00:00,2025-05-08 15:30:00,2025-05-08 14:40:00,2025-05-08 16:10:00,completed,40,,Cross Country
S05423,C171,I011,A024,Mysuru,2025-04-05 11:00:00,2025-04-05 12:30:00,2025-04-05 11:19:00,2025-04-05 12:49:00,completed,19,,Night Flying
S05424,C115,I021,A025,Pune,2025-01-17 10:00:00,2025-01-17 11:30:00,2025-01-17 10:28:00,2025-01-17 11:58:00,completed,28,,Night Flying
S05425,C155,I027,A006,Bangalore,2025-06-23 17:00:00,2025-06-23 18:30:00,2025-06-23 17:22:00,2025-06-23 18:52:00,completed,22,,General Handling
S05426,C149,I030,A015,Chennai,2025-03-14 11:00:00,2025-03-14 12:30:00,2025-03-14 11:11:00,2025-03-14 12:41:00,completed,11,,Circuit
S05427,C048,I024,A017,Pune,2025-03-06 12:00:00,2025-03-06 13:30:00,2025-03-06 12:43:00,2025-03-06 14:13:00,delayed,43,,Circuit
S05428,C185,I018,A001,Hyderabad,2025-03-06 12:00:00,2025-03-06 13:30:00,,,cancelled,0,Instructor Unavailable,Cross Country
S05429,C081,I014,A011,Chennai,2025-01-01 06:00:00,2025-01-01 07:30:00,,,cancelled,0,Weather,Navigation
S05430,C128,I012,A006,Hyderabad,2025-05-23 05:00:00,2025-05-23 06:30:00,2025-05-23 05:07:00,2025-05-23 06:37:00,completed,7,,Night Flying
S05431,C159,I011,A001,Pune,2025-02-01 05:00:00,2025-02-01 06:30:00,2025-02-01 05:56:00,2025-02-01 07:26:00,delayed,56,,Navigation
S05432,C060,I030,A016,Mysuru,2025-04-16 13:00:00,2025-04-16 14:30:00,2025-04-16 13:14:00,2025-04-16 14:44:00,completed,14,,Navigation
S05433,C103,I026,A016,Pune,2025-04-26 11:00:00,2025-04-26 12:30:00,2025-04-26 11:17:00,2025-04-26 12:47:00,completed,17,,Navigation
S05434,C032,I017,A006,Mysuru,2025-05-06 07:00:00,2025-05-06 08:30:00,2025-05-06 07:27:00,2025-05-06 08:57:00,completed,27,,Night Flying
S05435,C093,I013,A015,Bangalore,2025-01-11 13:00:00,2025-01-11 14:30:00,2025-01-11 13:00:00,2025-01-11 14:30:00,completed,0,,Night Flying
S05436,C028,I026,A016,Bangalore,2025-01-25 17:00:00,2025-01-25 18:30:00,2025-01-25 17:23:00,2025-01-25 18:53:00,completed,23,,Cross Country
S05437,C103,I024,A013,Pune,2025-01-28 07:00:00,2025-01-28 08:30:00,2025-01-28 07:37:00,2025-01-28 09:07:00,completed,37,,Navigation
S05438,C119,I026,A015,Hyderabad,2025-01-28 10:00:00,2025-01-28 11:30:00,2025-01-28 10:03:00,2025-01-28 11:33:00,completed,3,,Cross Country
S05439,C039,I013,A006,Bangalore,2025-01-22 08:00:00,2025-01-22 09:30:00,2025-01-22 08:32:00,2025-01-22 10:02:00,completed,32,,Navigation
S05440,C165,I015,A001,Mysuru,2025-04-15 12:00:00,2025-04-15 13:30:00,2025-04-15 12:06:00,2025-04-15 13:36:00,completed,6,,Circuit
S05441,C030,I021,A024,Hyderabad,2025-01-14 12:00:00,2025-01-14 13:30:00,2025-01-14 12:14:00,2025-01-14 13:44:00,completed,14,,General Handling
S05442,C156,I026,A006,Chennai,2025-01-21 05:00:00,2025-01-21 06:30:00,2025-01-21 05:18:00,2025-01-21 06:48:00,completed,18,,General Handling
S05443,C035,I012,A015,Mysuru,2025-05-16 09:00:00,2025-05-16 10:30:00,2025-05-16 09:31:00,2025-05-16 11:01:00,completed,31,,General Handling
S05444,C158,I006,A006,Chennai,2025-02-21 17:00:00,2025-02-21 18:30:00,2025-02-21 17:25:00,2025-02-21 18:55:00,completed,25,,Circuit
S05445,C027,I011,A024,Hyderabad,2025-01-30 16:00:00,2025-01-30 17:30:00,2025-01-30 16:12:00,2025-01-30 17:42:00,completed,12,,Navigation
S05446,C179,I009,A010,Bangalore,2025-01-05 14:00:00,2025-01-05 15:30:00,2025-01-05 15:25:00,2025-01-05 16:55:00,delayed,85,,Circuit
S05447,C076,I010,A017,Bangalore,2025-03-31 13:00:00,2025-03-31 14:30:00,2025-03-31 14:37:00,2025-03-31 16:07:00,delayed,97,,General Handling
S05448,C135,I002,A009,Pune,2025-04-25 11:00:00,2025-04-25 12:30:00,2025-04-25 13:00:00,2025-04-25 14:30:00,delayed,120,,Cross Country
S05449,C017,I030,A016,Hyderabad,2025-06-02 09:00:00,2025-06-02 10:30:00,2025-06-02 09:31:00,2025-06-02 11:01:00,completed,31,,Navigation
S05450,C040,I024,A025,Mysuru,2025-02-22 06:00:00,2025-02-22 07:30:00,,,cancelled,0,Weather,Night Flying
S05451,C067,I014,A023,Pune,2025-01-02 10:00:00,2025-01-02 11:30:00,2025-01-02 10:12:00,2025-01-02 11:42:00,completed,12,,Circuit
S05452,C020,I013,A016,Pune,2025-06-05 11:00:00,2025-06-05 12:30:00,2025-06-05 11:10:00,2025-06-05 12:40:00,completed,10,,Cross Country
S05453,C013,I029,A023,Pune,2025-03-07 18:00:00,2025-03-07 19:30:00,2025-03-07 18:27:00,2025-03-07 19:57:00,completed,27,,Cross Country
S05454,C143,I023,A015,Chennai,2025-04-22 18:00:00,2025-04-22 19:30:00,2025-04-22 18:09:00,2025-04-22 19:39:00,completed,9,,Navigation
S05455,C022,I027,A016,Chennai,2025-04-01 14:00:00,2025-04-01 15:30:00,2025-04-01 14:38:00,2025-04-01 16:08:00,delayed,38,,Night Flying
S05456,C076,I013,A016,Bangalore,2025-03-03 18:00:00,2025-03-03 19:30:00,2025-03-03 18:08:00,2025-03-03 19:38:00,completed,8,,Cross Country
S05457,C084,I022,A007,Chennai,2025-01-05 05:00:00,2025-01-05 06:30:00,2025-01-05 05:03:00,2025-01-05 06:33:00,completed,3,,General Handling
S05458,C165,I016,A017,Mysuru,2025-04-14 11:00:00,2025-04-14 12:30:00,2025-04-14 11:27:00,2025-04-14 12:57:00,completed,27,,Navigation
S05459,C027,I011,A001,Hyderabad,2025-03-21 10:00:00,2025-03-21 11:30:00,2025-03-21 10:40:00,2025-03-21 12:10:00,completed,40,,Night Flying
S05460,C123,I018,A001,Chennai,2025-01-07 17:00:00,2025-01-07 18:30:00,,,cancelled,0,Weather,Navigation
S05461,C135,I023,A016,Pune,2025-01-30 05:00:00,2025-01-30 06:30:00,2025-01-30 05:28:00,2025-01-30 06:58:00,completed,28,,Night Flying
S05462,C114,I009,A017,Pune,2025-05-05 15:00:00,2025-05-05 16:30:00,,,cancelled,0,Weather,Cross Country
S05463,C170,I010,A013,Pune,2025-02-01 09:00:00,2025-02-01 10:30:00,2025-02-01 09:02:00,2025-02-01 10:32:00,completed,2,,Navigation
S05464,C127,I015,A017,Bangalore,2025-06-17 09:00:00,2025-06-17 10:30:00,2025-06-17 09:37:00,2025-06-17 11:07:00,completed,37,,Circuit
S05465,C036,I010,A013,Chennai,2025-05-20 17:00:00,2025-05-20 18:30:00,2025-05-20 17:35:00,2025-05-20 19:05:00,completed,35,,Navigation
S05466,C092,I020,A005,Hyderabad,2025-05-25 17:00:00,2025-05-25 18:30:00,2025-05-25 17:40:00,2025-05-25 19:10:00,completed,40,,General Handling
S05467,C082,I026,A015,Pune,2025-05-27 05:00:00,2025-05-27 06:30:00,2025-05-27 05:20:00,2025-05-27 06:50:00,completed,20,,Circuit
S05468,C153,I005,A011,Hyderabad,2025-06-20 16:00:00,2025-06-20 17:30:00,2025-06-20 16:04:00,2025-06-20 17:34:00,completed,4,,General Handling
S05469,C003,I012,A015,Mysuru,2025-02-14 05:00:00,2025-02-14 06:30:00,2025-02-14 05:16:00,2025-02-14 06:46:00,completed,16,,Night Flying
S05470,C152,I015,A001,Chennai,2025-06-05 13:00:00,2025-06-05 14:30:00,2025-06-05 13:02:00,2025-06-05 14:32:00,completed,2,,Night Flying
S05471,C117,I005,A009,Mysuru,2025-03-18 15:00:00,2025-03-18 16:30:00,,,cancelled,0,Weather,Night Flying
S05472,C108,I028,A013,Hyderabad,2025-05-08 11:00:00,2025-05-08 12:30:00,2025-05-08 11:38:00,2025-05-08 13:08:00,completed,38,,Night Flying
S05473,C165,I013,A015,Mysuru,2025-05-07 15:00:00,2025-05-07 16:30:00,2025-05-07 15:14:00,2025-05-07 16:44:00,completed,14,,Navigation
S05474,C134,I003,A012,Bangalore,2025-02-20 12:00:00,2025-02-20 13:30:00,2025-02-20 12:37:00,2025-02-20 14:07:00,completed,37,,Cross Country
S05475,C181,I016,A024,Bangalore,2025-06-25 06:00:00,2025-06-25 07:30:00,2025-06-25 06:26:00,2025-06-25 07:56:00,completed,26,,Cross Country
S05476,C086,I019,A015,Chennai,2025-06-04 13:00:00,2025-06-04 14:30:00,2025-06-04 13:18:00,2025-06-04 14:48:00,completed,18,,Navigation
S05477,C088,I008,A012,Bangalore,2025-04-16 11:00:00,2025-04-16 12:30:00,2025-04-16 11:06:00,2025-04-16 12:36:00,completed,6,,Circuit
S05478,C118,I004,A016,Mysuru,2025-02-25 12:00:00,2025-02-25 13:30:00,2025-02-25 12:18:00,2025-02-25 13:48:00,completed,18,,Navigation
S05479,C103,I008,A001,Pune,2025-05-05 12:00:00,2025-05-05 13:30:00,2025-05-05 12:36:00,2025-05-05 14:06:00,completed,36,,General Handling
S05480,C173,I007,A008,Chennai,2025-03-05 08:00:00,2025-03-05 09:30:00,2025-03-05 08:11:00,2025-03-05 09:41:00,completed,11,,General Handling
S05481,C183,I009,A025,Bangalore,2025-04-22 07:00:00,2025-04-22 08:30:00,2025-04-22 07:13:00,2025-04-22 08:43:00,completed,13,,Night Flying
S05482,C118,I003,A024,Mysuru,2025-06-21 14:00:00,2025-06-21 15:30:00,2025-06-21 14:38:00,2025-06-21 16:08:00,completed,38,,General Handling
S05483,C192,I030,A015,Chennai,2025-05-30 14:00:00,2025-05-30 15:30:00,2025-05-30 14:07:00,2025-05-30 15:37:00,completed,7,,Night Flying
S05484,C188,I002,A002,Chennai,2025-04-25 17:00:00,2025-04-25 18:30:00,2025-04-25 17:00:00,2025-04-25 18:30:00,completed,0,,Navigation
S05485,C131,I003,A017,Hyderabad,2025-03-09 07:00:00,2025-03-09 08:30:00,,,cancelled,0,ATC Restriction,Cross Country
S05486,C140,I019,A006,Mysuru,2025-06-19 07:00:00,2025-06-19 08:30:00,2025-06-19 07:01:00,2025-06-19 08:31:00,completed,1,,Circuit
S05487,C189,I025,A025,Mysuru,2025-04-30 05:00:00,2025-04-30 06:30:00,2025-04-30 06:35:00,2025-04-30 08:05:00,delayed,95,,Cross Country
S05488,C065,I013,A015,Pune,2025-05-19 18:00:00,2025-05-19 19:30:00,2025-05-19 18:10:00,2025-05-19 19:40:00,completed,10,,Navigation
S05489,C170,I002,A004,Pune,2025-01-23 11:00:00,2025-01-23 12:30:00,2025-01-23 11:03:00,2025-01-23 12:33:00,completed,3,,Circuit
S05490,C189,I007,A008,Mysuru,2025-06-19 15:00:00,2025-06-19 16:30:00,2025-06-19 15:01:00,2025-06-19 16:31:00,completed,1,,General Handling
S05491,C071,I023,A016,Mysuru,2025-01-25 18:00:00,2025-01-25 19:30:00,2025-01-25 18:34:00,2025-01-25 20:04:00,completed,34,,Navigation
